Timestamp,Close,Open,High,Low,Volume
2019-12-02,45.611,47.517,47.707,44.923,11720000.0
2019-12-01,47.517,47.523,48.455,45.733,10570000.0
2019-11-30,47.523,48.614,48.808,47.025,10480000.0
2019-11-29,48.615,46.868,49.254,46.826,11630000.0
2019-11-28,46.859,47.723,48.014,46.473,10520000.0
2019-11-27,47.724,47.023,48.649,44.848,12340000.0
2019-11-26,47.017,45.605,47.465,45.404,10770000.0
2019-11-25,45.619,44.21,47.481,42.513,15290000.0
2019-11-24,44.212,48.182,48.31,43.951,11830000.0
2019-11-23,48.18,47.422,48.516,46.293,10760000.0
2019-11-22,47.423,50.674,51.473,43.989,17210000.0
2019-11-21,50.675,55.029,55.327,48.799,12360000.0
2019-11-20,55.029,55.145,56.141,54.774,9740000.0
2019-11-19,55.143,56.055,56.409,54.305,10740000.0
2019-11-18,56.055,59.216,59.315,54.469,11130000.0
2019-11-17,59.217,58.285,59.926,57.716,10600000.0
2019-11-16,58.285,57.758,58.956,57.358,9730000.0
2019-11-15,57.758,59.181,60.76,56.727,11670000.0
2019-11-14,59.187,61.026,61.156,58.768,10600000.0
2019-11-13,61.025,61.519,61.986,60.503,10570000.0
2019-11-12,61.522,61.892,62.299,60.094,10970000.0
2019-11-11,61.893,63.72,64.314,60.889,8220000.0
2019-11-10,63.716,62.096,65.384,61.369,10440000.0
2019-11-09,62.093,60.45,62.363,60.262,6860000.0
2019-11-08,60.452,61.472,62.49,59.156,10170000.0
2019-11-07,61.469,64.2,64.366,60.638,13390000.0
2019-11-06,64.199,63.245,64.264,62.715,15520000.0
2019-11-05,63.238,61.442,64.084,61.226,17680000.0
2019-11-04,61.443,58.404,62.426,58.01,16780000.0
2019-11-03,58.398,58.281,58.811,57.272,14480000.0
2019-11-02,58.281,58.37,59.199,57.835,14920000.0
2019-11-01,58.37,58.43,58.793,56.94,14700000.0
2019-10-31,58.429,57.986,59.501,57.229,10570000.0
2019-10-30,57.983,59.797,60.916,57.142,11380000.0
2019-10-29,59.796,57.818,60.629,57.777,13650000.0
2019-10-28,57.822,59.818,62.324,57.579,15130000.0
2019-10-27,59.821,56.751,62.446,55.72,16100000.0
2019-10-26,56.752,56.949,59.383,54.383,21510000.0
2019-10-25,56.95,49.615,58.463,49.123,15990000.0
2019-10-24,49.616,49.505,50.222,48.394,11230000.0
2019-10-23,49.456,53.407,53.464,47.605,14980000.0
2019-10-22,53.407,54.747,55.185,53.16,8450000.0
2019-10-21,54.77,54.876,55.603,53.836,8830000.0
2019-10-20,54.876,53.739,55.439,52.674,9070000.0
2019-10-19,53.737,53.217,54.084,52.687,8670000.0
2019-10-18,53.217,54.948,54.995,52.364,9880000.0
2019-10-17,54.947,52.457,55.099,51.641,9560000.0
2019-10-16,52.458,54.592,55.251,51.398,11200000.0
2019-10-15,54.592,56.812,57.312,53.991,10170000.0
2019-10-14,56.812,56.477,57.066,56.06,8110000.0
2019-10-13,56.479,55.737,57.558,55.564,8120000.0
2019-10-12,55.737,55.816,56.431,55.546,7590000.0
2019-10-11,55.815,57.453,58.222,55.444,9700000.0
2019-10-10,57.452,59.148,59.318,57.067,8880000.0
2019-10-09,59.147,56.986,59.838,56.622,10520000.0
2019-10-08,56.998,57.482,58.406,56.583,9250000.0
2019-10-07,57.483,54.588,58.628,53.576,12340000.0
2019-10-06,54.585,56.803,56.877,53.534,10540000.0
2019-10-05,56.798,56.422,57.197,55.761,8320000.0
2019-10-04,56.422,56.442,57.401,55.477,10080000.0
2019-10-03,56.439,56.29,56.952,54.238,9490000.0
2019-10-02,56.296,55.618,56.586,55.232,9280000.0
2019-10-01,55.619,55.976,57.356,54.982,10970000.0
2019-09-30,55.961,53.911,56.108,52.827,11580000.0
2019-09-29,53.908,55.46,55.629,52.592,10060000.0
2019-09-28,55.459,55.836,56.059,54.016,10710000.0
2019-09-27,55.835,55.232,56.405,53.204,10310000.0
2019-09-26,55.227,57.419,57.463,51.163,14370000.0
2019-09-25,57.402,55.236,58.046,53.928,18230000.0
2019-09-24,55.225,66.684,67.528,55.191,20530000.0
2019-09-23,66.657,72.213,74.079,63.271,12070000.0
2019-09-22,72.217,73.176,73.192,71.283,7490000.0
2019-09-21,73.178,75.093,75.519,72.327,7690000.0
2019-09-20,75.097,76.592,76.941,73.123,9220000.0
2019-09-19,76.616,77.735,77.777,72.849,11230000.0
2019-09-18,77.723,74.087,79.936,74.028,11050000.0
2019-09-17,74.076,72.582,77.207,72.195,9520000.0
2019-09-16,72.581,70.065,73.42,69.614,8310000.0
2019-09-15,70.06,70.491,71.165,69.671,6290000.0
2019-09-14,70.491,68.967,71.06,68.333,7010000.0
2019-09-13,68.969,69.217,69.568,67.706,6620000.0
2019-09-12,69.22,69.783,69.969,68.417,6160000.0
2019-09-11,69.784,70.785,71.445,68.442,8080000.0
2019-09-10,70.785,69.91,72.761,69.886,8830000.0
2019-09-09,69.911,70.427,71.177,68.191,8230000.0
2019-09-08,70.447,68.788,71.333,68.431,8800000.0
2019-09-07,68.79,64.917,70.383,64.591,9030000.0
2019-09-06,64.919,65.23,67.934,64.192,9300000.0
2019-09-05,65.23,67.047,67.358,64.25,7880000.0
2019-09-04,67.049,69.034,69.23,66.636,8400000.0
2019-09-03,69.027,66.946,70.826,66.526,8840000.0
2019-09-02,66.943,65.908,67.724,65.122,7500000.0
2019-09-01,65.911,64.282,67.072,63.946,6530000.0
2019-08-31,64.271,64.215,65.159,62.492,7480000.0
2019-08-30,64.214,63.581,65.336,62.311,7350000.0
2019-08-29,63.576,66.914,66.925,62.374,10200000.0
2019-08-28,66.904,72.892,72.931,65.399,8960000.0
2019-08-27,72.893,73.572,73.655,72.214,6210000.0
2019-08-26,73.57,72.096,75.051,72.092,8800000.0
2019-08-25,72.101,73.29,74.787,63.442,6410000.0
2019-08-24,73.274,75.381,75.536,71.86,6850000.0
2019-08-23,75.39,73.449,75.676,58.552,6720000.0
2019-08-22,73.454,73.218,74.521,71.143,9000000.0
2019-08-21,73.218,75.103,75.311,70.323,9800000.0
2019-08-20,75.089,77.103,77.267,73.45,8170000.0
2019-08-19,77.103,76.297,78.762,75.597,8300000.0
2019-08-18,76.296,72.688,77.954,71.572,9850000.0
2019-08-17,72.686,74.656,75.277,71.699,8620000.0
2019-08-16,74.658,76.311,76.397,72.484,12060000.0
2019-08-15,76.299,76.016,77.549,71.799,15320000.0
2019-08-14,75.983,84.895,86.214,75.188,13150000.0
2019-08-13,84.886,85.807,86.48,83.439,9720000.0
2019-08-12,85.781,90.061,90.068,85.533,9730000.0
2019-08-11,90.107,85.497,91.499,85.422,9970000.0
2019-08-10,85.512,84.321,87.436,82.623,11080000.0
2019-08-09,84.331,90.206,90.418,82.753,11340000.0
2019-08-08,90.209,90.568,92.13,88.112,10680000.0
2019-08-07,90.546,93.042,94.286,87.764,10540000.0
2019-08-06,93.049,96.508,99.246,91.217,11280000.0
2019-08-05,96.504,92.7,106.384,92.7,15380000.0
2019-08-04,92.701,94.19,94.74,90.548,8480000.0
2019-08-03,94.192,94.78,96.552,93.652,8280000.0
2019-08-02,94.768,98.683,98.752,92.707,9420000.0
2019-08-01,98.667,98.781,100.312,95.862,8770000.0
2019-07-31,98.781,90.167,99.877,89.894,9460000.0
2019-07-30,90.174,90.376,92.415,88.674,7380000.0
2019-07-29,90.376,89.893,91.993,87.809,8400000.0
2019-07-28,89.8,88.789,90.794,84.125,8400000.0
2019-07-27,88.803,94.006,95.897,87.103,9280000.0
2019-07-26,94.006,93.253,94.452,90.24,7230000.0
2019-07-25,93.246,94.398,96.39,91.664,8990000.0
2019-07-24,94.391,90.225,97.26,87.294,11880000.0
2019-07-23,90.219,95.28,95.311,88.718,10120000.0
2019-07-22,95.28,99.668,100.601,91.502,10050000.0
2019-07-21,99.65,100.276,101.369,96.635,9930000.0
2019-07-20,100.279,98.24,105.37,97.467,13060000.0
2019-07-19,98.238,101.082,101.117,95.099,13870000.0
2019-07-18,101.075,89.977,103.935,87.0,18760000.0
2019-07-17,89.988,79.527,94.37,77.004,19620000.0
2019-07-16,79.523,90.424,91.84,76.708,16920000.0
2019-07-15,90.422,89.682,94.37,84.877,15070000.0
2019-07-14,89.673,101.206,101.839,88.089,14720000.0
2019-07-13,101.207,104.859,105.106,97.782,11260000.0
2019-07-12,104.855,102.998,106.623,100.907,11380000.0
2019-07-11,102.999,108.292,108.292,95.453,15600000.0
2019-07-10,108.284,119.214,120.166,102.607,13780000.0
2019-07-09,119.213,123.085,123.904,117.894,8370000.0
2019-07-08,123.082,119.561,124.828,118.022,8560000.0
2019-07-07,119.612,118.424,120.335,117.114,8440000.0
2019-07-06,118.421,118.419,121.557,117.225,8780000.0
2019-07-05,118.414,119.758,120.899,116.849,10030000.0
2019-07-04,119.769,121.526,126.549,118.762,11510000.0
2019-07-03,121.554,118.711,123.067,117.146,10290000.0
2019-07-02,118.722,123.092,123.835,112.872,12650000.0
2019-07-01,123.096,123.034,126.885,114.213,14040000.0
2019-06-30,122.993,133.879,136.99,120.689,15550000.0
2019-06-29,133.876,120.021,136.583,116.412,14310000.0
2019-06-28,120.03,115.755,121.877,114.535,12780000.0
2019-06-27,115.756,131.936,133.019,111.821,18700000.0
2019-06-26,131.935,136.12,138.111,127.796,14940000.0
2019-06-25,136.113,135.712,138.378,130.299,11450000.0
2019-06-24,135.707,137.649,137.655,133.213,9580000.0
2019-06-23,137.563,142.26,143.11,136.518,10230000.0
2019-06-22,142.255,138.503,145.5,137.412,15060000.0
2019-06-21,138.523,135.458,140.677,135.458,12300000.0
2019-06-20,135.456,136.532,136.734,133.492,9540000.0
2019-06-19,136.534,135.334,139.422,133.251,11050000.0
2019-06-18,135.333,133.778,136.166,128.679,11040000.0
2019-06-17,133.775,136.638,136.776,132.091,9080000.0
2019-06-16,136.639,137.616,138.005,133.567,10480000.0
2019-06-15,137.567,132.192,139.147,132.08,10300000.0
2019-06-14,132.201,130.691,132.499,125.566,11390000.0
2019-06-13,130.693,135.47,136.326,128.359,11990000.0
2019-06-12,135.501,135.891,142.604,131.124,15270000.0
2019-06-11,135.877,129.292,138.211,125.375,14330000.0
2019-06-10,129.3,114.702,129.791,112.668,15620000.0
2019-06-09,114.705,118.015,118.686,111.855,13360000.0
2019-06-08,118.036,116.982,119.152,113.827,13430000.0
2019-06-07,116.985,110.77,120.569,109.349,15560000.0
2019-06-06,110.759,103.67,111.394,101.46,12580000.0
2019-06-05,103.667,102.128,105.045,100.369,11670000.0
2019-06-04,102.122,106.441,106.536,98.578,15510000.0
2019-06-03,106.483,114.451,115.933,105.438,11710000.0
2019-06-02,114.434,112.364,116.063,111.417,9120000.0
2019-06-01,112.409,114.478,116.079,111.13,10860000.0
2019-05-31,114.479,108.446,114.692,105.31,12520000.0
2019-05-30,108.447,114.828,119.89,103.631,16200000.0
2019-05-29,114.817,114.797,118.04,109.21,20060000.0
2019-05-28,114.824,116.644,118.094,112.093,11580000.0
2019-05-27,116.664,110.647,121.587,110.2,18510000.0
2019-05-26,110.655,102.712,111.949,99.242,19500000.0
2019-05-25,102.714,100.251,104.597,98.768,17280000.0
2019-05-24,100.243,88.591,102.423,88.352,21360000.0
2019-05-23,88.587,87.906,89.416,85.228,11770000.0
2019-05-22,87.901,90.868,91.93,87.16,12170000.0
2019-05-21,90.871,91.104,92.194,89.027,11910000.0
2019-05-20,91.103,94.639,94.643,88.577,15090000.0
2019-05-19,94.642,86.635,96.058,86.386,19290000.0
2019-05-18,86.624,89.511,90.281,85.169,15380000.0
2019-05-17,89.51,95.417,97.341,84.518,24560000.0
2019-05-16,95.415,101.599,106.543,92.077,28460000.0
2019-05-15,101.601,91.567,103.834,90.7,25390000.0
2019-05-14,91.56,87.682,93.772,86.986,18740000.0
2019-05-13,87.695,84.795,92.522,84.424,15890000.0
2019-05-12,84.794,88.047,93.804,83.8,21950000.0
2019-05-11,88.224,77.052,95.247,77.052,23100000.0
2019-05-10,77.035,74.192,79.138,72.801,12150000.0
2019-05-09,74.166,74.425,76.562,72.874,9240000.0
2019-05-08,74.432,74.725,75.493,72.848,9160000.0
2019-05-07,74.726,74.919,78.384,74.197,12760000.0
2019-05-06,74.914,75.668,76.423,71.824,12980000.0
2019-05-05,75.652,77.806,78.016,75.535,11350000.0
2019-05-04,77.806,79.158,82.339,74.997,14820000.0
2019-05-03,79.16,73.713,80.028,73.334,14730000.0
2019-05-02,73.718,73.384,74.359,72.763,10340000.0
2019-05-01,73.4,74.228,75.207,71.987,10530000.0
2019-04-30,74.235,67.737,74.599,67.693,13220000.0
2019-04-29,67.73,69.869,70.334,66.768,9370000.0
2019-04-28,69.857,72.218,72.602,69.107,9550000.0
2019-04-27,72.221,73.767,73.888,72.023,7970000.0
2019-04-26,73.771,71.776,76.03,70.46,12280000.0
2019-04-25,71.713,72.884,74.214,70.879,11070000.0
2019-04-24,72.884,73.81,74.729,70.423,14470000.0
2019-04-23,73.828,76.508,78.936,73.808,11160000.0
2019-04-22,76.504,76.696,77.474,75.103,10110000.0
2019-04-21,76.691,80.991,81.45,73.992,11990000.0
2019-04-20,80.99,82.173,82.528,79.665,8480000.0
2019-04-19,82.173,81.796,82.983,80.022,9870000.0
2019-04-18,81.791,78.963,82.917,78.898,9930000.0
2019-04-17,78.96,80.406,81.347,78.298,8350000.0
2019-04-16,80.415,78.182,81.251,77.323,8030000.0
2019-04-15,78.196,83.281,84.299,75.494,11120000.0
2019-04-14,83.277,77.67,83.291,76.259,8000000.0
2019-04-13,77.675,78.519,81.012,75.761,7930000.0
2019-04-12,78.519,79.006,80.265,75.216,8940000.0
2019-04-11,79.007,88.159,88.393,74.998,12710000.0
2019-04-10,88.16,86.219,90.553,86.138,7490000.0
2019-04-09,86.231,88.723,88.797,83.291,7690000.0
2019-04-08,88.728,91.605,93.63,85.641,9590000.0
2019-04-07,91.607,92.291,95.428,89.117,9030000.0
2019-04-06,92.3,88.267,97.259,85.401,10840000.0
2019-04-05,88.254,84.81,89.538,84.388,9150000.0
2019-04-04,84.83,85.219,89.607,80.774,14050000.0
2019-04-03,85.223,76.863,97.788,76.553,32300000.0
2019-04-02,76.867,60.613,78.252,60.353,23250000.0
2019-04-01,60.612,60.782,61.054,60.339,9120000.0
2019-03-31,60.785,60.788,60.998,60.267,7380000.0
2019-03-30,60.787,61.591,61.717,60.306,8380000.0
2019-03-29,61.59,60.756,61.775,60.406,9280000.0
2019-03-28,60.756,61.657,61.684,60.433,7850000.0
2019-03-27,61.662,59.034,61.92,58.866,11820000.0
2019-03-26,59.031,59.277,59.444,57.79,8990000.0
2019-03-25,59.272,59.986,63.161,58.484,12220000.0
2019-03-24,59.985,61.044,61.044,59.256,10930000.0
2019-03-23,61.044,59.44,61.677,59.141,12320000.0
2019-03-22,59.444,58.79,59.7,58.305,9780000.0
2019-03-21,58.79,60.442,60.722,57.633,11110000.0
2019-03-20,60.437,59.647,60.707,57.461,12290000.0
2019-03-19,59.643,59.338,60.034,58.559,11030000.0
2019-03-18,59.338,60.668,62.571,58.486,13660000.0
2019-03-17,60.668,61.322,61.438,59.904,10140000.0
2019-03-16,61.321,58.614,61.978,58.548,13900000.0
2019-03-15,58.61,56.055,59.131,56.055,11360000.0
2019-03-14,56.054,55.448,57.836,53.831,11010000.0
2019-03-13,55.45,56.705,56.9,54.607,10400000.0
2019-03-12,56.707,54.965,57.04,52.689,14160000.0
2019-03-11,54.964,56.8,57.436,54.303,14120000.0
2019-03-10,56.805,57.989,58.1,56.13,11850000.0
2019-03-09,57.992,55.779,59.515,55.594,15230000.0
2019-03-08,55.781,56.839,57.569,54.625,15330000.0
