Timestamp,Close,Open,High,Low,Volume
2020-06-30,0.083036,0.083892,0.084672,0.081949,455050000.0
2020-06-29,0.083893,0.080331,0.084389,0.080314,655430000.0
2020-06-28,0.080331,0.077387,0.081093,0.076262,487630000.0
2020-06-27,0.077387,0.080633,0.080976,0.074903,459370000.0
2020-06-26,0.080632,0.081655,0.081795,0.079651,370200000.0
2020-06-25,0.081655,0.08255,0.08349,0.078831,559700000.0
2020-06-24,0.08255,0.08278,0.087064,0.080114,874130000.0
2020-06-23,0.08278,0.083578,0.084387,0.081551,388380000.0
2020-06-22,0.083579,0.078389,0.0839,0.078259,461600000.0
2020-06-21,0.078389,0.079525,0.080867,0.078189,328800000.0
2020-06-20,0.079529,0.079944,0.080174,0.077169,371980000.0
2020-06-19,0.07994,0.081827,0.081869,0.078666,551930000.0
2020-06-18,0.081827,0.08345,0.084461,0.080133,650930000.0
2020-06-17,0.08345,0.079238,0.083666,0.077366,857710000.0
2020-06-16,0.07918,0.078236,0.079599,0.076829,645470000.0
2020-06-15,0.078236,0.076414,0.079777,0.06946,1110000000.0
2020-06-14,0.076414,0.079043,0.079117,0.075764,271370000.0
2020-06-13,0.079043,0.07947,0.079577,0.077303,399500000.0
2020-06-12,0.07947,0.075265,0.080818,0.074995,674430000.0
2020-06-11,0.075265,0.083561,0.08501,0.074245,986230000.0
2020-06-10,0.083561,0.082906,0.083858,0.07947,845300000.0
2020-06-09,0.082906,0.086438,0.086688,0.082906,417680000.0
2020-06-08,0.086438,0.086535,0.086911,0.08463,433670000.0
2020-06-07,0.086535,0.086191,0.088554,0.082827,848380000.0
2020-06-06,0.086181,0.085188,0.087195,0.084888,538990000.0
2020-06-05,0.085188,0.088807,0.089062,0.084031,1050000000.0
2020-06-04,0.088807,0.085508,0.090156,0.083997,1880000000.0
2020-06-03,0.085508,0.078764,0.085733,0.077323,1630000000.0
2020-06-02,0.078786,0.080921,0.082442,0.071672,1700000000.0
2020-06-01,0.08092,0.07416,0.082895,0.073722,2070000000.0
2020-05-31,0.074162,0.076878,0.086318,0.072416,2730000000.0
2020-05-30,0.076878,0.064706,0.077361,0.063749,1720000000.0
2020-05-29,0.064706,0.064977,0.066503,0.062621,1020000000.0
2020-05-28,0.064977,0.055106,0.067375,0.05488,1060000000.0
2020-05-27,0.055106,0.05354,0.055903,0.053041,451110000.0
2020-05-26,0.05354,0.05389,0.054134,0.051994,390240000.0
2020-05-25,0.05389,0.051388,0.054308,0.05108,485430000.0
2020-05-24,0.051444,0.054907,0.05614,0.051444,410630000.0
2020-05-23,0.054907,0.055746,0.056459,0.054224,358310000.0
2020-05-22,0.055746,0.052085,0.056965,0.051343,612150000.0
2020-05-21,0.052085,0.056874,0.057554,0.050362,710780000.0
2020-05-20,0.056874,0.056769,0.057563,0.054112,539810000.0
2020-05-19,0.056769,0.054326,0.056988,0.052632,520700000.0
2020-05-18,0.054326,0.051289,0.054977,0.051141,591410000.0
2020-05-17,0.051289,0.051031,0.052223,0.050908,259510000.0
2020-05-16,0.051031,0.050262,0.051361,0.049906,337380000.0
2020-05-15,0.050274,0.050997,0.051943,0.049819,441860000.0
2020-05-14,0.050999,0.051507,0.051974,0.050426,470380000.0
2020-05-13,0.051507,0.050429,0.052249,0.049638,498250000.0
2020-05-12,0.050429,0.047875,0.051039,0.047738,654240000.0
2020-05-11,0.048021,0.047639,0.049978,0.044957,1020000000.0
2020-05-10,0.047641,0.0515,0.051558,0.042687,1160000000.0
2020-05-09,0.051499,0.052002,0.053026,0.051368,457370000.0
2020-05-08,0.052003,0.051189,0.053653,0.050901,606900000.0
2020-05-07,0.051187,0.048911,0.051488,0.048421,491770000.0
2020-05-06,0.04894,0.049451,0.051128,0.048678,426750000.0
2020-05-05,0.049451,0.049439,0.050533,0.048715,453110000.0
2020-05-04,0.049442,0.049022,0.050124,0.046142,748260000.0
2020-05-03,0.04902,0.05091,0.051685,0.047714,496990000.0
2020-05-02,0.050915,0.05093,0.051415,0.049463,411830000.0
2020-05-01,0.05093,0.04757,0.051806,0.047515,630030000.0
2020-04-30,0.04757,0.05145,0.054325,0.047141,1220000000.0
2020-04-29,0.05145,0.046816,0.051977,0.0468,839190000.0
2020-04-28,0.046816,0.04648,0.047995,0.045995,567450000.0
2020-04-27,0.046495,0.045935,0.047594,0.044296,756600000.0
2020-04-26,0.045936,0.042239,0.04611,0.041885,671410000.0
2020-04-25,0.042239,0.041655,0.043553,0.041066,468580000.0
2020-04-24,0.041655,0.040833,0.043859,0.040833,845260000.0
2020-04-23,0.040833,0.036643,0.042524,0.03645,857990000.0
2020-04-22,0.036625,0.034535,0.036666,0.034354,256430000.0
2020-04-21,0.034535,0.033945,0.03497,0.03375,299920000.0
2020-04-20,0.033948,0.035514,0.036571,0.033898,427110000.0
2020-04-19,0.035511,0.03653,0.036734,0.035129,349280000.0
2020-04-18,0.036531,0.03433,0.036986,0.034317,312670000.0
2020-04-17,0.034333,0.034453,0.034891,0.034097,256350000.0
2020-04-16,0.034453,0.031854,0.034969,0.030921,506500000.0
2020-04-15,0.031855,0.033106,0.033694,0.031813,228570000.0
2020-04-14,0.033106,0.033107,0.033748,0.032697,245240000.0
2020-04-13,0.033106,0.033452,0.03349,0.031917,372890000.0
2020-04-12,0.03345,0.033451,0.034873,0.032948,270200000.0
2020-04-11,0.033449,0.033212,0.034078,0.032651,310110000.0
2020-04-10,0.033212,0.036082,0.036173,0.032238,491590000.0
2020-04-09,0.036082,0.036419,0.036597,0.035314,306330000.0
2020-04-08,0.036418,0.035254,0.036807,0.035252,436340000.0
2020-04-07,0.035255,0.035991,0.036935,0.03455,603010000.0
2020-04-06,0.035994,0.03189,0.035996,0.031886,557450000.0
2020-04-05,0.03189,0.032464,0.032547,0.031618,209560000.0
2020-04-04,0.032463,0.03227,0.032615,0.031762,320800000.0
2020-04-03,0.03227,0.031898,0.032713,0.031621,371030000.0
2020-04-02,0.031898,0.03093,0.033473,0.030772,534580000.0
2020-04-01,0.03093,0.030454,0.03093,0.029432,409240000.0
2020-03-31,0.030454,0.029661,0.030633,0.029501,307350000.0
2020-03-30,0.029661,0.028067,0.030336,0.028031,397030000.0
2020-03-29,0.028065,0.029747,0.029954,0.028065,357140000.0
2020-03-28,0.029747,0.028815,0.029959,0.027828,511500000.0
2020-03-27,0.028815,0.030841,0.031384,0.028512,465020000.0
2020-03-26,0.030843,0.029458,0.030883,0.029228,394150000.0
2020-03-25,0.029456,0.03023,0.030397,0.028804,450640000.0
2020-03-24,0.030229,0.029255,0.030373,0.028765,495080000.0
2020-03-23,0.029253,0.027042,0.029786,0.026646,606340000.0
2020-03-22,0.027042,0.029449,0.030377,0.026867,571390000.0
2020-03-21,0.029447,0.029466,0.030588,0.027954,651880000.0
2020-03-20,0.029467,0.030297,0.033836,0.026751,1130000000.0
2020-03-19,0.030297,0.026069,0.031899,0.025813,852990000.0
2020-03-18,0.026069,0.025814,0.026498,0.024371,531440000.0
2020-03-17,0.025814,0.024199,0.026454,0.023904,686530000.0
2020-03-16,0.024199,0.026962,0.026967,0.021697,1160000000.0
2020-03-15,0.026963,0.025763,0.028874,0.025547,620440000.0
2020-03-14,0.025764,0.028387,0.028858,0.025376,707870000.0
2020-03-13,0.028387,0.023225,0.029273,0.017774,2570000000.0
2020-03-12,0.023222,0.039694,0.039825,0.022257,2200000000.0
2020-03-11,0.039692,0.041417,0.041785,0.037404,604500000.0
2020-03-10,0.041417,0.041556,0.042986,0.040386,599100000.0
2020-03-09,0.041556,0.042798,0.043895,0.039015,723820000.0
2020-03-08,0.042802,0.048777,0.048777,0.042359,522110000.0
2020-03-07,0.048777,0.051741,0.051841,0.048171,271380000.0
2020-03-06,0.051741,0.050931,0.051741,0.049963,293270000.0
2020-03-05,0.050931,0.049012,0.05227,0.048976,417300000.0
2020-03-04,0.049012,0.048654,0.050307,0.048045,390640000.0
